Order_ID,Order_Date,Order_Time,Delivery_Time,Hub_Region,Distance_KM,Delivery_Duration_Min,Is_On_Time,Delivery_Fee_Charged,Payout_to_Driver,Customer_Rating,Order_Value_INR,Net_Profit_INR
BLK116859,2025-10-06,19:37,20:01,South Hub,8.01,24,1,25,31.02,4.7,1874,200
BLK138831,2025-10-06,16:48,17:12,South Hub,5.47,24,1,35,31.94,4.7,2274,260
BLK141072,2025-10-06,15:39,16:15,East Hub,10.09,36,0,25,35.18,3.4,1128,105
BLK149724,2025-10-06,11:52,12:36,East Hub,11.59,44,0,25,38.18,3.6,1247,143
BLK112726,2025-10-06,15:44,16:05,North Hub,3.45,21,1,15,15.9,4.4,232,24
BLK118951,2025-10-06,15:39,16:01,North Hub,4.61,22,1,25,24.22,4.5,626,65
BLK143211,2025-10-06,15:02,15:25,South Hub,5.0,23,1,25,25.0,4.5,1763,162
BLK113459,2025-10-06,14:22,14:40,North Hub,3.1,18,1,15,15.2,4.9,682,61
BLK124197,2025-10-06,15:33,16:12,East Hub,10.53,39,0,25,36.06,3.2,2081,218
BLK116955,2025-10-06,12:15,12:38,West Hub,1.95,23,1,15,12.9,4.5,2131,223
BLK146914,2025-10-06,18:42,19:07,North Hub,2.51,25,1,15,14.02,4.7,781,84
BLK111402,2025-10-06,22:22,22:49,North Hub,7.13,27,1,15,23.26,4.3,1447,118
BLK136124,2025-10-06,18:40,19:20,East Hub,9.75,40,0,25,34.5,1.8,1866,182
BLK108326,2025-10-06,22:56,23:24,West Hub,5.55,28,1,25,26.1,4.1,722,59
BLK135384,2025-10-06,08:57,09:29,North Hub,7.56,32,0,49,44.52,3.7,405,38
BLK113187,2025-10-06,19:25,19:53,South Hub,8.34,28,1,15,25.68,4.3,1207,122
BLK135529,2025-10-06,19:44,20:16,East Hub,8.33,32,0,15,25.66,4.0,220,22
BLK135702,2025-10-06,09:29,10:00,West Hub,10.43,31,0,25,35.86,3.9,2142,214
BLK140261,2025-10-06,08:27,08:57,West Hub,7.24,30,1,35,35.48,4.3,1899,194
BLK123929,2025-10-06,12:33,13:09,North Hub,11.95,36,0,35,44.9,3.4,2456,267
BLK145754,2025-10-06,17:30,17:55,North Hub,6.65,25,1,15,22.3,4.6,292,25
BLK140319,2025-10-06,13:02,13:33,South Hub,10.33,31,0,25,35.66,3.7,363,40
BLK119947,2025-10-06,11:31,11:50,North Hub,1.91,19,1,15,12.82,4.9,1008,105
BLK140336,2025-10-06,11:34,11:57,West Hub,6.11,23,1,35,33.22,4.5,839,79
BLK134605,2025-10-06,09:19,09:53,East Hub,7.61,34,0,15,24.22,3.9,1742,158
BLK114122,2025-10-06,18:42,19:18,East Hub,7.41,36,0,15,23.82,3.2,190,18
BLK133637,2025-10-06,21:11,21:36,North Hub,3.33,25,1,15,15.66,1.2,1224,98
BLK123931,2025-10-06,10:25,10:57,South Hub,10.94,32,0,15,30.88,4.6,1579,170
BLK149966,2025-10-06,08:05,08:37,East Hub,8.02,32,0,15,25.04,3.7,1472,144
BLK110977,2025-10-06,09:04,09:27,South Hub,9.77,23,1,25,34.54,4.7,1413,139
BLK140368,2025-10-06,19:44,20:17,North Hub,10.78,33,0,25,36.56,3.2,815,75
BLK107646,2025-10-06,13:33,14:04,East Hub,5.48,31,0,25,25.96,3.6,1001,112
BLK131347,2025-10-06,08:23,08:46,South Hub,3.08,23,1,15,15.16,4.7,526,45
BLK105142,2025-10-06,09:54,10:25,North Hub,7.42,31,0,35,35.84,3.8,1106,91
BLK116432,2025-10-06,15:53,16:13,North Hub,2.88,20,1,25,20.76,4.8,904,77
BLK104110,2025-10-06,20:00,20:26,North Hub,5.94,26,1,15,20.88,4.0,1631,148
BLK126386,2025-10-06,11:31,11:58,South Hub,6.11,27,1,25,27.22,4.3,1350,138
BLK100441,2025-10-06,18:55,19:19,North Hub,1.81,24,1,35,24.62,1.2,939,107
BLK104082,2025-10-06,11:23,11:47,South Hub,11.26,24,1,35,43.52,4.5,2418,269
BLK104761,2025-10-06,13:34,14:06,North Hub,11.77,32,0,15,32.54,3.7,2265,241
BLK138284,2025-10-06,16:40,17:06,West Hub,7.96,26,1,35,36.92,4.2,370,32
BLK106194,2025-10-06,08:35,09:07,West Hub,10.46,32,0,15,29.92,3.9,2428,282
BLK125635,2025-10-06,18:01,18:31,North Hub,9.79,30,1,25,34.58,4.0,2185,216
BLK123325,2025-10-06,10:47,11:34,East Hub,11.46,47,0,25,37.92,1.8,856,73
BLK128358,2025-10-06,19:56,20:11,West Hub,2.1,15,1,25,19.2,5.0,2170,243
BLK119636,2025-10-06,13:43,14:08,South Hub,5.96,25,1,15,20.92,4.6,1753,158
BLK119102,2025-10-06,20:36,21:07,West Hub,10.8,31,0,15,30.6,3.8,1586,132
BLK128711,2025-10-06,22:25,22:45,North Hub,2.44,20,1,15,13.88,4.7,2082,198
BLK145503,2025-10-06,13:29,14:06,East Hub,5.94,37,0,15,20.88,3.3,339,31
BLK134915,2025-10-06,11:22,11:52,North Hub,9.22,30,1,25,33.44,4.3,1545,133
BLK141135,2025-10-06,15:10,15:35,East Hub,1.2,25,1,35,23.4,4.5,963,114
BLK106810,2025-10-06,21:59,22:36,North Hub,10.18,37,0,25,35.36,3.3,1043,94
BLK102099,2025-10-06,21:46,22:23,West Hub,11.1,37,0,35,43.2,3.5,1613,133
BLK140671,2025-10-06,20:43,21:11,North Hub,3.59,28,1,15,16.18,4.0,1382,162
BLK125489,2025-10-06,10:15,10:41,South Hub,5.8,26,1,49,41.0,4.2,2345,192
BLK138874,2025-10-06,14:07,14:35,West Hub,5.28,28,1,15,19.56,4.2,614,57
BLK120036,2025-10-06,11:09,11:41,North Hub,7.2,32,0,35,35.4,3.8,1813,199
BLK100555,2025-10-06,18:50,19:08,West Hub,2.8,18,1,25,20.6,4.7,1067,96
BLK136026,2025-10-06,16:51,17:13,East Hub,1.49,22,1,35,23.98,4.5,1620,190
BLK139269,2025-10-06,11:55,12:29,East Hub,5.81,34,0,35,32.62,3.6,882,74
BLK120018,2025-10-06,18:36,19:02,West Hub,7.63,26,1,49,44.66,4.2,1043,113
BLK127353,2025-10-06,13:48,14:21,East Hub,8.1,33,0,35,37.2,3.8,331,27
BLK125570,2025-10-06,13:13,13:46,East Hub,7.94,33,0,35,36.88,3.8,347,33
BLK149782,2025-10-06,15:16,15:43,North Hub,4.71,27,1,25,24.42,4.2,1753,193
BLK130713,2025-10-06,08:20,08:41,West Hub,4.45,21,1,35,29.9,2.5,1508,126
BLK131276,2025-10-06,16:16,16:45,West Hub,7.2,29,1,25,29.4,4.3,1226,102
BLK147684,2025-10-06,16:12,16:36,North Hub,7.17,24,1,35,35.34,4.5,1236,111
BLK144599,2025-10-06,19:40,19:59,South Hub,4.34,19,1,15,17.68,4.7,1245,139
BLK129161,2025-10-06,19:25,19:59,East Hub,9.29,34,0,15,27.58,3.9,2084,175
BLK139230,2025-10-06,18:32,18:56,North Hub,1.23,24,1,15,11.46,4.4,1192,96
BLK110026,2025-10-06,12:38,12:58,West Hub,1.32,20,1,49,32.04,4.8,1360,141
BLK147971,2025-10-06,13:41,14:11,North Hub,7.44,30,1,15,23.88,4.1,1084,106
BLK149952,2025-10-06,14:22,14:39,West Hub,3.48,17,1,15,15.96,4.8,977,94
BLK107240,2025-10-06,17:06,17:38,West Hub,7.84,32,0,15,24.68,3.3,1902,212
BLK111456,2025-10-06,19:06,19:39,North Hub,7.77,33,0,25,30.54,3.7,1666,184
BLK129090,2025-10-06,19:49,20:09,South Hub,3.6,20,1,25,22.2,4.7,2141,197
BLK104781,2025-10-06,19:35,19:59,West Hub,7.75,24,1,25,30.5,4.5,1384,144
BLK103348,2025-10-06,09:53,10:26,North Hub,10.63,33,0,15,30.26,3.8,761,80
BLK107033,2025-10-06,19:16,19:49,North Hub,9.66,33,0,25,34.32,3.9,531,50
BLK145294,2025-10-06,09:30,09:55,East Hub,1.38,25,1,35,23.76,4.4,289,29
BLK131982,2025-10-06,14:53,15:24,South Hub,11.28,31,0,25,37.56,1.5,2330,198
BLK141867,2025-10-06,14:50,15:23,North Hub,8.38,33,0,15,25.76,3.7,2479,213
BLK112510,2025-10-06,19:59,20:11,South Hub,1.65,12,1,15,12.3,5.0,638,63
BLK130362,2025-10-06,17:57,18:25,West Hub,7.42,28,1,15,23.84,4.3,2107,189
BLK103051,2025-10-06,14:53,15:18,North Hub,4.75,25,1,15,18.5,4.5,1985,197
BLK108687,2025-10-06,17:22,17:53,East Hub,5.56,31,0,35,32.12,3.8,1258,123
BLK130398,2025-10-06,10:35,11:11,East Hub,6.55,36,0,15,22.1,3.2,209,23
BLK129256,2025-10-06,11:02,11:31,North Hub,6.93,29,1,25,28.86,4.3,2395,260
BLK121116,2025-10-06,20:20,20:49,North Hub,4.62,29,1,15,18.24,4.2,2072,223
BLK127579,2025-10-06,12:24,12:59,West Hub,9.8,35,0,15,28.6,3.9,780,87
BLK128002,2025-10-06,12:14,12:32,West Hub,3.1,18,1,15,15.2,4.8,1991,211
BLK148798,2025-10-06,13:39,14:17,East Hub,10.49,38,0,25,35.98,3.1,1822,171
BLK125224,2025-10-06,18:34,18:54,North Hub,2.71,20,1,49,34.82,4.9,738,77
BLK142444,2025-10-06,19:44,20:15,East Hub,6.5,31,0,15,22.0,4.0,537,50
BLK109887,2025-10-06,15:38,16:00,South Hub,6.43,22,1,15,21.86,4.5,839,88
BLK137850,2025-10-06,21:50,22:33,East Hub,9.23,43,0,35,39.46,2.5,1955,204
BLK126045,2025-10-06,14:57,15:37,East Hub,11.51,40,0,35,44.02,3.3,1866,151
BLK138038,2025-10-06,11:47,12:18,East Hub,7.74,31,0,35,36.48,3.6,973,88
BLK107197,2025-10-06,17:17,17:50,North Hub,7.65,33,0,15,24.3,3.8,494,49
BLK146829,2025-10-06,09:28,09:50,North Hub,3.61,22,1,15,16.22,4.3,2250,236
BLK105980,2025-10-06,12:21,13:00,East Hub,6.86,39,0,15,22.72,3.0,2220,252
BLK112245,2025-10-06,14:47,15:11,North Hub,6.87,24,1,35,34.74,4.6,1179,139
BLK132415,2025-10-06,10:24,10:59,North Hub,11.11,35,0,15,31.22,3.9,176,20
BLK137290,2025-10-06,13:23,13:59,East Hub,9.58,36,0,25,34.16,3.5,1348,149
BLK122834,2025-10-06,22:40,23:03,South Hub,4.76,23,1,15,18.52,4.6,2471,198
BLK109110,2025-10-06,18:09,18:36,North Hub,7.48,27,1,15,23.96,2.8,1853,210
BLK113792,2025-10-06,21:52,22:23,East Hub,4.34,31,0,35,29.68,3.8,473,48
BLK149136,2025-10-06,11:11,11:25,South Hub,2.43,14,1,15,13.86,4.9,1949,219
BLK120578,2025-10-06,20:04,20:28,East Hub,2.63,24,1,35,26.26,4.7,1702,200
BLK120846,2025-10-06,09:35,09:54,West Hub,3.09,19,1,25,21.18,4.9,199,18
BLK143065,2025-10-06,18:55,19:41,East Hub,11.34,46,0,15,31.68,1.7,790,84
BLK138062,2025-10-06,15:13,15:42,West Hub,10.57,29,1,35,42.14,4.2,669,62
BLK146998,2025-10-06,09:28,10:02,East Hub,6.44,34,0,35,33.88,3.8,908,79
BLK138265,2025-10-06,10:26,10:53,North Hub,3.16,27,1,15,15.32,4.3,1116,92
BLK111381,2025-10-06,10:56,11:22,North Hub,7.83,26,1,25,30.66,4.2,1932,227
BLK109968,2025-10-06,14:52,15:22,West Hub,8.1,30,1,35,37.2,4.3,1008,94
BLK141824,2025-10-06,11:23,11:51,East Hub,5.05,28,1,25,25.1,1.5,1608,141
BLK113754,2025-10-06,17:13,17:43,West Hub,5.83,30,1,25,26.66,4.0,1939,209
BLK132585,2025-10-06,13:21,14:04,East Hub,9.16,43,0,25,33.32,2.9,827,85
BLK105535,2025-10-06,11:16,11:42,North Hub,7.63,26,1,35,36.26,4.1,759,79
BLK142785,2025-10-06,22:23,22:56,North Hub,10.08,33,0,15,29.16,3.8,1454,163
BLK123562,2025-10-06,08:17,08:37,South Hub,3.96,20,1,15,16.92,4.7,2050,198
BLK103796,2025-10-07,09:36,09:52,South Hub,1.93,16,1,15,12.86,4.9,2296,271
BLK137626,2025-10-07,13:36,14:00,South Hub,6.47,24,1,15,21.94,4.6,2267,217
BLK125608,2025-10-07,13:18,13:49,East Hub,3.02,31,0,35,27.04,3.6,908,83
BLK132678,2025-10-07,19:48,20:04,West Hub,2.43,16,1,25,19.86,4.9,1072,99
BLK122501,2025-10-07,18:39,19:03,South Hub,4.71,24,1,25,24.42,4.5,2065,245
BLK133233,2025-10-07,18:05,18:35,North Hub,10.05,30,1,35,41.1,4.2,488,39
BLK149871,2025-10-07,22:45,23:09,West Hub,8.33,24,1,25,31.66,4.4,1467,163
BLK114607,2025-10-07,13:35,13:59,South Hub,9.68,24,1,15,28.36,4.5,1778,189
BLK147192,2025-10-07,11:16,11:49,North Hub,8.63,33,0,25,32.26,3.8,1997,188
BLK104097,2025-10-07,12:03,12:37,East Hub,5.99,34,0,25,26.98,3.7,260,27
BLK120154,2025-10-07,16:47,17:05,West Hub,3.31,18,1,25,21.62,4.7,258,30
BLK131529,2025-10-07,22:56,23:29,South Hub,11.31,33,0,25,37.62,1.3,226,25
BLK114704,2025-10-07,19:42,20:17,North Hub,9.18,35,0,35,39.36,3.9,744,68
BLK126874,2025-10-07,19:23,19:52,South Hub,9.57,29,1,25,34.14,4.0,2224,252
BLK130421,2025-10-07,19:34,20:04,West Hub,11.52,30,1,35,44.04,4.2,168,16
BLK143887,2025-10-07,13:57,14:19,West Hub,1.01,22,1,15,11.02,4.6,662,71
BLK108756,2025-10-07,13:23,13:47,West Hub,2.93,24,1,35,26.86,4.7,2488,266
BLK133570,2025-10-07,08:59,09:23,South Hub,3.89,24,1,15,16.78,4.7,2097,203
BLK139390,2025-10-07,15:51,16:18,East Hub,2.99,27,1,49,35.38,4.3,890,91
BLK105471,2025-10-07,09:36,10:19,East Hub,9.0,43,0,15,27.0,2.7,2076,170
BLK141363,2025-10-07,14:05,14:28,South Hub,8.14,23,1,35,37.28,4.3,1440,154
BLK115777,2025-10-07,15:09,15:32,South Hub,8.16,23,1,15,25.32,4.4,746,84
BLK149975,2025-10-07,11:59,12:14,West Hub,1.94,15,1,25,18.88,5.0,1567,182
BLK136719,2025-10-07,08:58,09:25,North Hub,8.03,27,1,35,37.06,4.3,2304,210
BLK131831,2025-10-07,22:36,22:51,South Hub,1.53,15,1,25,18.06,5.0,717,75
BLK143891,2025-10-07,13:01,13:23,West Hub,6.91,22,1,35,34.82,4.6,1650,189
BLK107246,2025-10-07,21:05,21:26,West Hub,2.7,21,1,25,20.4,4.4,1327,159
BLK110210,2025-10-07,13:57,14:19,North Hub,4.95,22,1,49,39.3,4.5,1908,165
BLK105719,2025-10-07,13:36,14:07,North Hub,8.65,31,0,35,38.3,3.9,1151,114
BLK124434,2025-10-07,16:11,16:36,South Hub,6.14,25,1,15,21.28,4.5,1533,143
BLK121268,2025-10-07,15:56,16:28,East Hub,7.49,32,0,15,23.98,3.8,836,99
BLK149677,2025-10-07,21:08,21:42,West Hub,8.99,34,0,25,32.98,3.9,1246,141
BLK109210,2025-10-07,21:16,21:40,South Hub,10.59,24,1,25,36.18,4.5,1623,175
BLK117844,2025-10-07,21:02,21:34,North Hub,8.77,32,0,25,32.54,3.7,246,27
BLK138097,2025-10-07,19:47,20:14,West Hub,3.74,27,1,15,16.48,4.1,1634,135
BLK149298,2025-10-07,18:17,18:40,West Hub,4.74,23,1,25,24.48,4.6,2495,235
BLK125761,2025-10-07,19:40,19:58,South Hub,4.19,18,1,35,29.38,4.7,1844,159
BLK135669,2025-10-07,09:01,09:32,East Hub,5.1,31,0,35,31.2,3.6,223,25
BLK113690,2025-10-07,13:28,13:55,North Hub,3.5,27,1,49,36.4,4.2,793,78
BLK112299,2025-10-07,13:48,14:21,West Hub,7.92,33,0,49,45.24,3.7,787,93
BLK145038,2025-10-07,12:31,12:53,South Hub,8.38,22,1,25,31.76,4.6,499,42
BLK103458,2025-10-07,16:55,17:22,South Hub,6.95,27,1,15,22.9,4.2,1178,131
BLK142335,2025-10-07,13:59,14:27,West Hub,4.7,28,1,25,24.4,4.2,1221,108
BLK111946,2025-10-07,17:10,17:36,East Hub,2.23,26,1,25,19.46,4.1,1443,135
BLK125097,2025-10-07,08:37,09:14,East Hub,6.21,37,0,35,33.42,3.5,232,22
BLK108783,2025-10-07,15:23,15:58,West Hub,11.9,35,0,25,38.8,3.8,1936,185
BLK137146,2025-10-07,17:14,17:34,South Hub,7.23,20,1,25,29.46,4.9,503,58
BLK135720,2025-10-07,08:02,08:20,South Hub,3.22,18,1,35,27.44,4.8,1552,160
BLK144453,2025-10-07,13:41,14:06,South Hub,5.78,25,1,25,26.56,4.6,1846,160
BLK106221,2025-10-07,18:40,19:07,South Hub,7.39,27,1,15,23.78,4.1,1743,191
BLK130025,2025-10-07,10:42,11:07,West Hub,2.24,25,1,15,13.48,4.6,236,20
BLK126737,2025-10-07,21:10,21:32,South Hub,2.77,22,1,15,14.54,4.5,1290,103
BLK110320,2025-10-07,19:09,19:35,East Hub,4.1,26,1,35,29.2,4.1,1824,189
BLK122689,2025-10-07,13:18,13:41,South Hub,7.53,23,1,15,24.06,1.6,1318,157
BLK143541,2025-10-07,17:03,17:41,North Hub,11.83,38,0,15,32.66,3.5,541,64
BLK148315,2025-10-07,18:12,18:47,East Hub,7.18,35,0,15,23.36,4.3,986,79
BLK140948,2025-10-07,11:22,11:51,East Hub,5.32,29,1,35,31.64,4.0,2470,270
BLK144680,2025-10-07,14:13,14:38,North Hub,6.33,25,1,25,27.66,4.4,2489,261
BLK114200,2025-10-07,16:23,17:08,East Hub,11.21,45,0,49,51.82,2.7,1586,155
BLK143524,2025-10-07,17:01,17:28,North Hub,7.94,27,1,25,30.88,4.0,1400,148
BLK127318,2025-10-07,20:43,21:20,North Hub,11.54,37,0,35,44.08,3.4,2054,232
BLK100086,2025-10-07,15:00,15:28,North Hub,6.51,28,1,35,34.02,4.3,1717,160
BLK142595,2025-10-07,13:13,13:30,North Hub,1.76,17,1,35,24.52,3.4,1985,195
BLK108549,2025-10-07,15:55,16:19,South Hub,11.29,24,1,15,31.58,4.4,964,85
BLK120893,2025-10-07,11:45,12:01,West Hub,2.66,16,1,25,20.32,4.8,924,107
BLK129107,2025-10-07,14:14,14:38,South Hub,5.6,24,1,15,20.2,4.5,2261,258
BLK143928,2025-10-07,16:18,16:42,West Hub,3.94,24,1,25,22.88,4.5,1489,161
BLK140412,2025-10-07,08:04,08:25,South Hub,3.49,21,1,25,21.98,4.5,1200,122
BLK130808,2025-10-07,20:26,21:05,East Hub,8.31,39,0,35,37.62,3.3,417,35
BLK114170,2025-10-07,19:19,19:37,South Hub,3.29,18,1,35,27.58,4.8,2369,255
BLK124457,2025-10-07,13:34,14:06,West Hub,8.29,32,0,35,37.58,3.6,2477,202
BLK114220,2025-10-07,13:43,14:07,North Hub,4.88,24,1,15,18.76,4.7,862,74
BLK102819,2025-10-07,22:33,23:11,West Hub,11.87,38,0,25,38.74,3.8,1079,108
BLK111727,2025-10-07,10:27,10:55,West Hub,7.24,28,1,25,29.48,4.3,2497,267
BLK147471,2025-10-07,20:21,20:48,West Hub,5.58,27,1,49,40.56,4.0,2428,212
BLK119243,2025-10-07,18:23,18:50,West Hub,8.08,27,1,25,31.16,2.0,1035,108
BLK113714,2025-10-07,18:31,18:51,North Hub,4.27,20,1,15,17.54,4.7,579,64
BLK134930,2025-10-07,14:47,15:10,North Hub,3.16,23,1,15,15.32,4.6,1120,126
BLK121415,2025-10-07,09:55,10:19,South Hub,4.83,24,1,49,39.06,4.7,2407,196
BLK113740,2025-10-07,17:32,18:03,North Hub,5.82,31,0,25,26.64,3.6,2303,262
BLK132308,2025-10-07,20:10,20:41,North Hub,9.34,31,0,15,27.68,3.8,1340,148
BLK111845,2025-10-07,14:22,14:39,South Hub,3.24,17,1,15,15.48,4.8,1693,147
BLK132909,2025-10-07,11:15,11:49,East Hub,9.33,34,0,15,27.66,3.8,1425,122
BLK148447,2025-10-07,15:10,15:41,East Hub,2.63,31,0,15,14.26,3.8,282,23
BLK100338,2025-10-07,13:23,13:53,West Hub,11.85,30,1,15,32.7,4.3,486,52
BLK145881,2025-10-07,18:25,18:51,West Hub,9.57,26,1,25,34.14,2.4,1705,137
BLK144285,2025-10-07,08:28,08:59,East Hub,7.49,31,0,15,23.98,3.8,1282,132
BLK137343,2025-10-07,16:01,16:34,East Hub,6.67,33,0,15,22.34,1.8,1366,119
BLK116286,2025-10-07,10:13,10:34,South Hub,8.02,21,1,15,25.04,4.5,1257,129
BLK118706,2025-10-07,16:52,17:09,North Hub,1.63,17,1,25,18.26,4.8,1686,146
BLK131133,2025-10-07,15:30,16:06,East Hub,7.37,36,0,15,23.74,3.1,2206,190
BLK134208,2025-10-07,16:42,17:05,North Hub,1.38,23,1,15,11.76,4.5,1721,186
BLK102256,2025-10-07,21:14,21:46,North Hub,10.14,32,0,15,29.28,3.8,1731,144
BLK125087,2025-10-07,08:39,09:05,South Hub,8.66,26,1,25,32.32,4.4,701,64
BLK100360,2025-10-07,19:12,19:38,South Hub,10.77,26,1,25,36.54,4.2,1978,222
BLK109455,2025-10-07,09:49,10:05,South Hub,3.0,16,1,49,35.4,4.8,1353,140
BLK120442,2025-10-07,17:07,17:35,North Hub,7.31,28,1,15,23.62,3.3,232,21
BLK114821,2025-10-07,09:40,10:03,South Hub,9.76,23,1,35,40.52,4.5,708,73
BLK144259,2025-10-07,18:37,19:08,North Hub,8.63,31,0,35,38.26,4.0,212,20
BLK140824,2025-10-07,15:42,16:13,North Hub,8.41,31,0,25,31.82,3.9,887,78
BLK130886,2025-10-07,21:45,22:11,North Hub,8.59,26,1,49,46.58,4.3,286,32
BLK114845,2025-10-07,19:44,20:07,South Hub,2.69,23,1,15,14.38,4.6,1939,155
BLK133319,2025-10-07,15:04,15:25,East Hub,1.32,21,1,15,11.64,4.5,1775,175
BLK105792,2025-10-07,14:13,14:32,South Hub,4.72,19,1,35,30.44,4.8,2278,187
BLK114684,2025-10-07,13:07,13:34,East Hub,2.43,27,1,25,19.86,4.3,1609,158
BLK112763,2025-10-07,08:37,09:11,North Hub,7.67,34,0,15,24.34,3.9,1086,104
BLK100227,2025-10-07,09:12,09:43,West Hub,7.67,31,0,15,24.34,3.6,2427,212
BLK136643,2025-10-07,10:43,11:08,North Hub,1.82,25,1,49,33.04,4.6,2397,217
BLK125664,2025-10-07,08:58,09:23,South Hub,11.53,25,1,35,44.06,4.4,1816,194
BLK113760,2025-10-07,10:35,11:08,North Hub,9.53,33,0,25,34.06,3.7,1305,106
BLK141471,2025-10-07,18:21,18:49,North Hub,7.51,28,1,15,24.02,4.3,548,47
BLK146300,2025-10-07,19:00,19:30,South Hub,11.05,30,1,35,43.1,4.2,2192,254
BLK149557,2025-10-07,16:16,16:48,West Hub,10.53,32,0,15,30.06,3.7,1402,161
BLK133293,2025-10-07,10:56,11:19,South Hub,6.26,23,1,35,33.52,4.6,1770,200
BLK104325,2025-10-07,21:10,21:29,South Hub,3.36,19,1,15,15.72,4.9,1816,154
BLK128224,2025-10-07,10:48,11:10,East Hub,1.72,22,1,35,24.44,4.7,2229,258
BLK110416,2025-10-07,16:14,16:46,South Hub,10.45,32,0,15,29.9,3.7,1059,103
BLK101753,2025-10-07,19:29,20:05,North Hub,10.45,36,0,25,35.9,3.1,650,53
BLK117734,2025-10-07,22:54,23:25,South Hub,11.93,31,0,15,32.86,3.9,1500,158
BLK110291,2025-10-07,18:47,19:17,South Hub,9.75,30,1,15,28.5,4.0,2113,224
BLK101306,2025-10-07,22:52,23:16,South Hub,6.72,24,1,35,34.44,4.6,419,41
BLK149780,2025-10-07,15:51,16:20,East Hub,3.13,29,1,25,21.26,4.2,1035,106
BLK119469,2025-10-07,13:11,13:46,West Hub,11.54,35,0,25,38.08,4.0,2323,247
BLK111291,2025-10-07,11:31,12:00,North Hub,4.23,29,1,25,23.46,4.3,364,37
BLK123730,2025-10-07,18:19,19:04,East Hub,11.94,45,0,15,32.88,2.8,798,90
BLK124905,2025-10-07,18:55,19:26,North Hub,11.75,31,0,25,38.5,3.8,520,61
BLK133412,2025-10-07,19:02,19:33,West Hub,8.03,31,0,25,31.06,3.9,1288,147
BLK107844,2025-10-07,20:44,21:08,West Hub,6.13,24,1,25,27.26,4.5,535,52
BLK139640,2025-10-07,08:24,08:49,North Hub,5.2,25,1,15,19.4,4.5,1821,162
BLK118966,2025-10-07,09:49,10:08,West Hub,4.12,19,1,15,17.24,4.9,847,89
BLK100498,2025-10-07,10:24,10:44,South Hub,5.28,20,1,25,25.56,4.8,1091,114
BLK120772,2025-10-07,16:00,16:20,South Hub,7.47,20,1,25,29.94,4.8,1639,176
BLK137525,2025-10-07,19:59,20:21,South Hub,6.25,22,1,15,21.5,4.5,550,64
BLK104296,2025-10-07,08:32,08:57,North Hub,3.03,25,1,25,21.06,4.4,365,43
BLK109463,2025-10-07,10:51,11:11,South Hub,6.88,20,1,25,28.76,4.8,1782,171
BLK141563,2025-10-07,10:25,10:50,East Hub,2.6,25,1,15,14.2,4.7,1888,191
BLK114732,2025-10-08,15:29,15:55,North Hub,3.09,26,1,25,21.18,4.2,227,19
BLK100353,2025-10-08,13:02,13:26,North Hub,3.3,24,1,15,15.6,4.5,259,20
BLK108836,2025-10-08,17:13,17:55,East Hub,9.46,42,0,49,48.32,2.9,2252,228
BLK112322,2025-10-08,10:27,10:53,East Hub,4.33,26,1,15,17.66,4.2,1853,198
BLK125720,2025-10-08,21:22,21:57,East Hub,5.08,35,0,49,39.56,3.9,748,77
BLK131913,2025-10-08,09:42,10:07,South Hub,4.59,25,1,15,18.18,4.4,1811,206
BLK103643,2025-10-08,16:19,16:47,East Hub,2.22,28,1,35,25.44,4.4,798,93
BLK116678,2025-10-08,16:31,16:58,North Hub,8.85,27,1,25,32.7,1.7,1143,97
BLK125865,2025-10-08,20:08,20:30,South Hub,2.62,22,1,35,26.24,4.5,2234,190
BLK148406,2025-10-08,13:07,13:35,West Hub,10.36,28,1,25,35.72,4.3,227,23
BLK122332,2025-10-08,16:44,17:06,South Hub,1.68,22,1,35,24.36,4.6,1458,132
BLK110721,2025-10-08,08:54,09:28,West Hub,8.59,34,0,15,26.18,3.9,1616,135
BLK114591,2025-10-08,08:48,09:13,North Hub,2.39,25,1,25,19.78,4.6,2350,272
BLK142996,2025-10-08,16:49,17:07,West Hub,1.72,18,1,35,24.44,4.8,189,19
BLK144754,2025-10-08,22:29,23:08,North Hub,11.71,39,0,15,32.42,3.3,2465,295
BLK128196,2025-10-08,08:28,09:02,East Hub,4.6,34,0,35,30.2,3.7,1917,181
BLK116475,2025-10-08,22:59,23:16,West Hub,3.55,17,1,49,36.5,4.9,1929,180
BLK142235,2025-10-08,21:13,21:33,West Hub,1.49,20,1,15,11.98,4.9,1820,150
BLK128055,2025-10-08,14:26,15:08,East Hub,9.82,42,0,35,40.64,2.7,476,39
BLK108436,2025-10-08,11:41,12:17,North Hub,9.35,36,0,25,33.7,3.2,2455,227
BLK141171,2025-10-08,14:45,15:14,West Hub,8.64,29,1,15,26.28,4.1,2296,219
BLK145834,2025-10-08,16:20,16:54,West Hub,11.18,34,0,15,31.36,3.9,1375,126
BLK118019,2025-10-08,09:15,09:56,East Hub,10.25,41,0,15,29.5,1.4,2139,200
BLK136287,2025-10-08,12:00,12:18,North Hub,2.16,18,1,35,25.32,4.9,1040,102
BLK117471,2025-10-08,17:47,18:11,South Hub,9.13,24,1,25,33.26,4.5,2394,191
BLK108707,2025-10-08,19:58,20:17,South Hub,2.45,19,1,25,19.9,4.9,1243,124
BLK136804,2025-10-08,22:33,23:00,West Hub,4.58,27,1,49,38.56,4.3,1515,128
